step,accuracy,time
0,0.20659999549388885,13.722206711769104
1,0.4049000144004822,4.4199289083480835
2,0.5196999907493591,4.300692498683929
3,0.578000009059906,4.420295834541321
4,0.6154999732971191,4.144252955913544
5,0.6377999782562256,4.264792025089264
6,0.6345000267028809,4.633360981941223
7,0.6574000120162964,4.282877802848816
8,0.6926000118255615,4.171495854854584
9,0.7200000286102295,4.318451464176178
10,0.7318999767303467,4.257837653160095
11,0.7055000066757202,4.161245405673981
12,0.7348999977111816,4.502684473991394
13,0.758899986743927,4.438235223293304
14,0.7171000242233276,4.229593634605408
15,0.7527999877929688,4.452953815460205
16,0.7667999863624573,4.17284220457077
17,0.7724000215530396,4.274843156337738
18,0.7627000212669373,4.570245623588562
19,0.7856000065803528,4.083378255367279
20,0.7843999862670898,4.22696316242218
21,0.7932999730110168,4.575442254543304
22,0.8011000156402588,4.405509889125824
23,0.8059999942779541,4.13585889339447
24,0.8144000172615051,4.4164233803749084
25,0.8130999803543091,4.195015907287598
26,0.779699981212616,4.244059205055237
27,0.8044999837875366,4.494334638118744
28,0.7854999899864197,4.140097439289093
29,0.7486000061035156,4.255758821964264
30,0.8194000124931335,4.495870530605316
31,0.8202999830245972,4.148593902587891
32,0.794700026512146,4.120291352272034
33,0.8461999893188477,4.33932226896286
34,0.821399986743927,4.1051695346832275
35,0.805899977684021,4.337147653102875
36,0.8263999819755554,4.364619731903076
37,0.8198000192642212,4.065942227840424
38,0.8177000284194946,4.117496967315674
39,0.8511999845504761,4.457934081554413
40,0.8374000191688538,4.4796406626701355
41,0.8256000280380249,4.120452344417572
42,0.8531000018119812,4.323455572128296
43,0.8424999713897705,4.07059645652771
44,0.8242999911308289,4.503280341625214
45,0.8346999883651733,4.419977784156799
46,0.8367000222206116,4.3496845960617065
47,0.839900016784668,4.075409770011902
48,0.8557000160217285,4.455103814601898
49,0.8539000153541565,4.232749760150909
50,0.8671000003814697,4.268657743930817
51,0.8547999858856201,4.357215404510498
52,0.8629000186920166,4.009523928165436
53,0.8615000247955322,4.269733428955078
54,0.8341000080108643,4.399371027946472
55,0.862500011920929,4.096336185932159
56,0.8568000197410583,4.20158976316452
57,0.8360000252723694,4.474554121494293
58,0.8496000170707703,4.085206747055054
59,0.8278999924659729,4.068040907382965
60,0.8578000068664551,4.366126298904419
61,0.8633999824523926,4.119457304477692
62,0.8751000165939331,4.039258360862732
63,0.8743000030517578,4.532059609889984
64,0.8723000288009644,3.987964153289795
65,0.8654000163078308,4.287678837776184
66,0.8779000043869019,4.460537970066071
67,0.8575999736785889,4.219761252403259
68,0.8532999753952026,4.193509340286255
69,0.8791999816894531,4.279014527797699
70,0.8676999807357788,4.100212275981903
71,0.8788999915122986,4.164216339588165
72,0.8828999996185303,4.326493918895721
73,0.8598999977111816,4.14252370595932
74,0.8709999918937683,4.23770934343338
75,0.8578000068664551,4.4061726331710815
76,0.8708000183105469,4.18281215429306
77,0.8723999857902527,4.170670568943024
78,0.870199978351593,4.619478821754456
79,0.8784999847412109,4.207107722759247
80,0.8799999952316284,4.083359062671661
81,0.8669000267982483,4.316090166568756
82,0.8774999976158142,3.9846323430538177
83,0.8859000205993652,4.017423748970032
84,0.879800021648407,4.389650583267212
85,0.8776999711990356,4.153973698616028
86,0.8844000101089478,4.213711082935333
87,0.8792999982833862,4.5789161920547485
88,0.8859999775886536,4.179064035415649
89,0.8779000043869019,4.355788588523865
90,0.8853999972343445,4.489605903625488
91,0.8902000188827515,4.122138738632202
92,0.8810999989509583,4.235960781574249
93,0.8787999749183655,4.221076846122742
94,0.8794000148773193,4.2912216782569885
95,0.8855999708175659,4.212093234062195
96,0.8838000297546387,4.554881393909454
97,0.8820000290870667,4.11255145072937
98,0.8867999911308289,4.185121953487396
99,0.8855000138282776,4.547390043735504
100,0.8772000074386597,4.359872221946716
101,0.878600001335144,4.146149754524231
102,0.896399974822998,4.511325478553772
103,0.8766000270843506,4.212162137031555
104,0.8871999979019165,4.099332571029663
105,0.8930000066757202,4.327272474765778
106,0.890500009059906,4.082064390182495
107,0.8985000252723694,4.325120627880096
108,0.8938000202178955,4.207391977310181
109,0.8995000123977661,4.1198941469192505
110,0.8981999754905701,4.183365046977997
111,0.8982999920845032,4.57434868812561
112,0.8919000029563904,4.025684505701065
113,0.8981000185012817,4.25573456287384
114,0.8916000127792358,4.480865716934204
115,0.8955000042915344,4.147903501987457
116,0.8924999833106995,4.30361133813858
117,0.8973000049591064,4.457292795181274
118,0.8950999975204468,4.252799212932587
119,0.8977000117301941,4.377055406570435
120,0.8949999809265137,4.547994911670685
121,0.8912000060081482,4.1642754673957825
122,0.9002000093460083,4.1090317368507385
123,0.8973000049591064,4.465719699859619
124,0.8971999883651733,4.235967695713043
125,0.8974999785423279,4.248336732387543
126,0.8968999981880188,4.703022360801697
127,0.8959000110626221,4.037911951541901
128,0.890500009059906,4.17223733663559
129,0.8938999772071838,4.42007303237915
130,0.8982999920845032,4.06536865234375
131,0.9006999731063843,4.2110819816589355
132,0.9003999829292297,4.5471139550209045
133,0.8996000289916992,4.176122009754181
134,0.8968999981880188,4.240099549293518
135,0.8991000056266785,4.471093535423279
136,0.8985999822616577,4.224381327629089
137,0.8998000025749207,4.422123670578003
138,0.9003999829292297,4.113116919994354
139,0.9013000130653381,4.327489614486694
140,0.9093999862670898,4.237341046333313
141,0.9017999768257141,4.548062205314636
142,0.9017000198364258,4.006841540336609
143,0.897599995136261,4.135542988777161
144,0.9039000272750854,4.508419871330261
145,0.9064000248908997,4.172933101654053
146,0.9020000100135803,4.141839921474457
147,0.9049000144004822,4.33986359834671
148,0.9061999917030334,4.154044806957245
149,0.9039000272750854,4.2163702845573425
150,0.9039000272750854,4.340824723243713
151,0.9063000082969666,4.284534573554993
152,0.9049999713897705,4.171745538711548
153,0.9041000008583069,4.442008674144745
154,0.90829998254776,4.165678560733795
155,0.9111999869346619,4.0936057567596436
156,0.906499981880188,4.503645122051239
157,0.9065999984741211,4.1069610714912415
158,0.9075999855995178,4.188191533088684
159,0.9107999801635742,4.333338618278503
160,0.9120000004768372,4.047734797000885
161,0.9085000157356262,3.9893427193164825
162,0.9096999764442444,4.414353132247925
163,0.9034000039100647,4.162841260433197
164,0.9138000011444092,4.212976515293121
165,0.9111999869346619,4.21712863445282
166,0.9108999967575073,4.14088100194931
167,0.9115999937057495,4.16677987575531
168,0.9136000275611877,4.413387477397919
169,0.9125999808311462,4.194616496562958
170,0.9110000133514404,4.117509841918945
171,0.9138000011444092,4.337642729282379
172,0.9165999889373779,4.273925065994263
173,0.9106000065803528,4.158697605133057
174,0.9121000170707703,4.347540736198425
175,0.9125000238418579,4.144188165664673
176,0.9128999710083008,4.088879287242889
177,0.9150000214576721,4.460879445075989
178,0.9160000085830688,4.027915775775909
179,0.9180999994277954,4.139556169509888
180,0.9162999987602234,4.53071790933609
181,0.9168999791145325,4.075875401496887
182,0.9156000018119812,4.182433784008026
183,0.9187999963760376,4.538327932357788
184,0.9186000227928162,4.257304430007935
185,0.9174000024795532,4.205173134803772
186,0.9175000190734863,4.557334065437317
187,0.9192000031471252,4.218404948711395
188,0.9180999994277954,4.233230650424957
189,0.9175000190734863,4.4208492040634155
190,0.917900025844574,4.033053696155548
191,0.9176999926567078,4.29899138212204
192,0.9189000129699707,4.375479638576508
193,0.9185000061988831,4.218356251716614
194,0.919700026512146,4.110257148742676
195,0.9200000166893005,4.484570264816284
196,0.9193000197410583,4.318010926246643
197,0.9194999933242798,4.17409873008728
198,0.9196000099182129,4.647164225578308
199,0.9204000234603882,4.295748829841614
